,result,table,_start,_stop,_time,_measurement,label,mobile,subject,alpha,beta,gamma,x,y,z
119,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:47.923000+00:00,devicemotion,sitting,Pixel,10a76,13.399999999999999,7.1000000000000005,5.6,-0.8,5.1000000000000005,5.5
120,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:47.939000+00:00,devicemotion,sitting,Pixel,10a76,4.7,1.9,9.8,-0.7000000000000001,5.2,5.2
121,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:47.957000+00:00,devicemotion,sitting,Pixel,10a76,-8.3,-4.5,10.700000000000001,-0.6000000000000001,5.300000000000001,5.5
122,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:47.973000+00:00,devicemotion,sitting,Pixel,10a76,-18.700000000000003,-7.8,9.100000000000001,-0.7000000000000001,5.1000000000000005,6.0
123,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:47.991000+00:00,devicemotion,sitting,Pixel,10a76,-22.000000000000004,-5.0,9.2,-1.0,4.9,6.2
124,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.006000+00:00,devicemotion,sitting,Pixel,10a76,-20.2,-1.4,14.300000000000002,-1.1,4.800000000000001,5.7
125,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.022000+00:00,devicemotion,sitting,Pixel,10a76,-17.300000000000004,-3.3000000000000007,21.8,-0.5,5.0,5.4
126,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.041000+00:00,devicemotion,sitting,Pixel,10a76,-16.1,-9.100000000000001,26.1,0.0,5.0,5.7
127,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.058000+00:00,devicemotion,sitting,Pixel,10a76,-12.5,-11.000000000000002,26.799999999999997,0.4,4.9,6.0
128,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.074000+00:00,devicemotion,sitting,Pixel,10a76,-3.9,-8.899999999999999,24.5,0.5,4.7,5.7
129,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.091000+00:00,devicemotion,sitting,Pixel,10a76,8.899999999999999,-4.9,21.1,0.30000000000000004,4.6000000000000005,4.6000000000000005
130,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.106000+00:00,devicemotion,sitting,Pixel,10a76,16.900000000000002,-6.600000000000001,18.3,0.2,4.7,3.7
131,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.123000+00:00,devicemotion,sitting,Pixel,10a76,16.3,-12.9,15.299999999999999,0.1,4.7,3.5
132,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.138000+00:00,devicemotion,sitting,Pixel,10a76,11.6,-14.5,12.100000000000001,0.0,4.7,3.4000000000000004
133,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.156000+00:00,devicemotion,sitting,Pixel,10a76,1.6,-13.399999999999999,8.8,0.0,4.800000000000001,3.3000000000000003
134,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.173000+00:00,devicemotion,sitting,Pixel,10a76,-13.000000000000002,-14.800000000000002,5.2,0.1,5.0,3.8000000000000003
135,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.188000+00:00,devicemotion,sitting,Pixel,10a76,-29.1,-19.0,-0.8,0.2,5.0,4.7
136,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.206000+00:00,devicemotion,sitting,Pixel,10a76,-44.4,-24.900000000000002,-7.300000000000001,0.4,4.800000000000001,6.0
137,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.222000+00:00,devicemotion,sitting,Pixel,10a76,-57.60000000000001,-29.500000000000004,-12.4,0.6000000000000001,4.9,8.0
138,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.239000+00:00,devicemotion,sitting,Pixel,10a76,-65.5,-28.800000000000004,-15.6,0.5,5.0,10.4
139,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.256000+00:00,devicemotion,sitting,Pixel,10a76,-59.699999999999996,-17.400000000000002,-16.900000000000002,0.2,4.9,11.8
140,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.273000+00:00,devicemotion,sitting,Pixel,10a76,-39.8,-0.8,-13.900000000000002,-0.2,4.9,11.700000000000001
141,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.288000+00:00,devicemotion,sitting,Pixel,10a76,-14.200000000000001,4.5,-7.500000000000001,-0.4,5.4,10.600000000000001
142,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.306000+00:00,devicemotion,sitting,Pixel,10a76,0.2,-5.6,-1.2000000000000002,0.1,5.800000000000001,10.100000000000001
143,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.322000+00:00,devicemotion,sitting,Pixel,10a76,2.5,-13.900000000000002,-0.2,0.6000000000000001,6.2,10.0
144,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.339000+00:00,devicemotion,sitting,Pixel,10a76,-7.8,-12.299999999999999,-6.300000000000001,0.8,6.300000000000001,10.600000000000001
145,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.355000+00:00,devicemotion,sitting,Pixel,10a76,-22.700000000000003,1.7,-12.299999999999999,0.4,5.6000000000000005,10.9
146,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.373000+00:00,devicemotion,sitting,Pixel,10a76,-32.6,12.0,-11.1,0.0,5.300000000000001,11.600000000000001
147,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.389000+00:00,devicemotion,sitting,Pixel,10a76,-25.1,16.0,-6.4,0.0,5.5,12.5
148,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.406000+00:00,devicemotion,sitting,Pixel,10a76,0.7,23.900000000000006,-6.8,0.0,5.7,11.100000000000001
149,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.422000+00:00,devicemotion,sitting,Pixel,10a76,12.299999999999999,14.200000000000001,-8.4,0.5,6.6000000000000005,11.4
150,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.439000+00:00,devicemotion,sitting,Pixel,10a76,14.5,3.0,-18.0,0.9,7.0,14.200000000000001
151,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.457000+00:00,devicemotion,sitting,Pixel,10a76,33.1,12.9,-33.50000000000001,0.0,6.1000000000000005,14.100000000000001
152,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.473000+00:00,devicemotion,sitting,Pixel,10a76,51.2,19.300000000000004,-36.0,-1.3,5.6000000000000005,13.8
153,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.489000+00:00,devicemotion,sitting,Pixel,10a76,68.0,20.0,-22.5,-1.3,5.6000000000000005,13.600000000000001
154,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.506000+00:00,devicemotion,sitting,Pixel,10a76,86.8,14.700000000000001,-6.4,-0.4,6.4,14.3
155,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.522000+00:00,devicemotion,sitting,Pixel,10a76,112.4,19.0,0.2,0.1,7.1000000000000005,12.8
156,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.539000+00:00,devicemotion,sitting,Pixel,10a76,125.60000000000001,24.7,-0.7,0.30000000000000004,8.0,10.5
157,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.556000+00:00,devicemotion,sitting,Pixel,10a76,114.2,37.6,-7.8,0.4,9.200000000000001,8.0
158,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.572000+00:00,devicemotion,sitting,Pixel,10a76,80.60000000000001,41.50000000000001,-22.6,0.4,10.100000000000001,7.0
159,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.588000+00:00,devicemotion,sitting,Pixel,10a76,45.400000000000006,39.0,-42.5,-0.2,10.100000000000001,6.6000000000000005
160,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.606000+00:00,devicemotion,sitting,Pixel,10a76,18.4,28.900000000000002,-58.400000000000006,-1.3,9.600000000000001,6.5
161,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.622000+00:00,devicemotion,sitting,Pixel,10a76,2.5,16.1,-61.39999999999999,-2.3000000000000003,8.8,6.4
162,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.639000+00:00,devicemotion,sitting,Pixel,10a76,-9.0,4.7,-52.00000000000001,-2.9000000000000004,8.5,6.2
163,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.655000+00:00,devicemotion,sitting,Pixel,10a76,-15.6,-4.9,-37.400000000000006,-3.1,8.4,6.1000000000000005
164,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.672000+00:00,devicemotion,sitting,Pixel,10a76,-20.5,-10.4,-22.4,-3.0,8.200000000000001,5.9
165,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.688000+00:00,devicemotion,sitting,Pixel,10a76,-28.700000000000003,-8.2,-9.8,-2.8000000000000003,7.800000000000001,5.6000000000000005
166,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.705000+00:00,devicemotion,sitting,Pixel,10a76,-37.0,-5.4,2.2,-2.6,7.300000000000001,5.300000000000001
167,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.722000+00:00,devicemotion,sitting,Pixel,10a76,-40.300000000000004,-7.0,15.5,-2.5,6.7,5.0
168,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.738000+00:00,devicemotion,sitting,Pixel,10a76,-38.300000000000004,-12.600000000000001,31.099999999999998,-2.3000000000000003,6.4,4.5
169,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.755000+00:00,devicemotion,sitting,Pixel,10a76,-34.300000000000004,-23.099999999999998,46.199999999999996,-1.6,6.5,4.7
170,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.772000+00:00,devicemotion,sitting,Pixel,10a76,-29.400000000000002,-30.699999999999996,54.0,-0.6000000000000001,6.800000000000001,5.5
171,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.788000+00:00,devicemotion,sitting,Pixel,10a76,-25.900000000000002,-26.300000000000004,53.9,0.2,6.9,5.6000000000000005
172,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.805000+00:00,devicemotion,sitting,Pixel,10a76,-28.600000000000005,-16.4,48.0,0.6000000000000001,7.0,5.6000000000000005
173,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.821000+00:00,devicemotion,sitting,Pixel,10a76,-35.2,-6.600000000000001,39.699999999999996,0.6000000000000001,6.7,5.800000000000001
174,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.838000+00:00,devicemotion,sitting,Pixel,10a76,-40.2,0.9000000000000001,33.7,0.2,6.4,5.800000000000001
175,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.855000+00:00,devicemotion,sitting,Pixel,10a76,-39.300000000000004,-4.4,32.6,0.1,6.6000000000000005,6.6000000000000005
176,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.872000+00:00,devicemotion,sitting,Pixel,10a76,-29.600000000000005,-13.5,29.800000000000004,0.5,6.9,7.5
177,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.889000+00:00,devicemotion,sitting,Pixel,10a76,-20.900000000000002,-11.8,21.500000000000004,0.8,7.0,8.0
178,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.906000+00:00,devicemotion,sitting,Pixel,10a76,-20.2,-0.8,9.0,0.5,6.7,8.4
179,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.922000+00:00,devicemotion,sitting,Pixel,10a76,-21.0,16.6,0.30000000000000004,0.5,6.7,8.4
180,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.939000+00:00,devicemotion,sitting,Pixel,10a76,-22.2,29.900000000000006,-0.7,-0.2,6.7,7.800000000000001
181,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.955000+00:00,devicemotion,sitting,Pixel,10a76,-21.0,33.300000000000004,-1.6,-0.5,6.9,7.2
182,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.973000+00:00,devicemotion,sitting,Pixel,10a76,-16.3,22.1,-2.5,-0.7000000000000001,6.9,7.300000000000001
183,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:48.989000+00:00,devicemotion,sitting,Pixel,10a76,-8.600000000000001,7.9,0.8,-0.8,6.9,8.0
184,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.006000+00:00,devicemotion,sitting,Pixel,10a76,2.2,2.3,6.1000000000000005,-0.9,6.9,8.1
185,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.022000+00:00,devicemotion,sitting,Pixel,10a76,11.700000000000001,3.5,11.8,-0.9,6.9,7.6000000000000005
186,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.039000+00:00,devicemotion,sitting,Pixel,10a76,16.8,3.9,18.200000000000003,-0.6000000000000001,7.0,7.2
187,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.055000+00:00,devicemotion,sitting,Pixel,10a76,19.300000000000004,1.8000000000000003,22.3,-0.30000000000000004,7.2,7.0
188,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.073000+00:00,devicemotion,sitting,Pixel,10a76,20.0,-1.2000000000000002,21.900000000000002,0.1,7.4,7.1000000000000005
189,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.089000+00:00,devicemotion,sitting,Pixel,10a76,20.3,-3.9,17.1,0.30000000000000004,7.4,7.5
190,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.107000+00:00,devicemotion,sitting,Pixel,10a76,22.700000000000003,-3.8,10.0,0.30000000000000004,7.2,7.6000000000000005
191,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.122000+00:00,devicemotion,sitting,Pixel,10a76,24.7,-3.4,2.4000000000000004,0.30000000000000004,6.800000000000001,7.5
192,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.142000+00:00,devicemotion,sitting,Pixel,10a76,24.3,-2.1,-2.8,0.2,6.4,7.6000000000000005
193,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.156000+00:00,devicemotion,sitting,Pixel,10a76,24.400000000000002,0.2,-5.7,0.1,6.2,7.6000000000000005
194,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.175000+00:00,devicemotion,sitting,Pixel,10a76,27.6,5.300000000000001,-7.200000000000001,-0.1,6.1000000000000005,7.0
195,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.190000+00:00,devicemotion,sitting,Pixel,10a76,29.500000000000004,8.8,-7.1000000000000005,-0.30000000000000004,6.300000000000001,6.0
196,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.208000+00:00,devicemotion,sitting,Pixel,10a76,26.9,2.7,-6.2,-0.4,6.4,5.9
197,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.225000+00:00,devicemotion,sitting,Pixel,10a76,26.300000000000004,-3.3000000000000007,-5.7,-0.5,6.4,6.1000000000000005
198,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.240000+00:00,devicemotion,sitting,Pixel,10a76,25.7,-4.2,-5.0,-0.6000000000000001,6.6000000000000005,6.2
199,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.255000+00:00,devicemotion,sitting,Pixel,10a76,22.4,-1.1,-3.7000000000000006,-0.8,6.6000000000000005,6.1000000000000005
200,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.273000+00:00,devicemotion,sitting,Pixel,10a76,17.300000000000004,2.4000000000000004,-1.7,-0.8,6.800000000000001,6.1000000000000005
201,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.289000+00:00,devicemotion,sitting,Pixel,10a76,13.700000000000001,1.9,0.5,-0.6000000000000001,7.0,6.6000000000000005
202,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.305000+00:00,devicemotion,sitting,Pixel,10a76,15.000000000000002,0.9000000000000001,2.1,-0.5,7.1000000000000005,7.0
203,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.323000+00:00,devicemotion,sitting,Pixel,10a76,20.3,1.3,2.6,-0.4,7.300000000000001,7.0
204,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.339000+00:00,devicemotion,sitting,Pixel,10a76,26.000000000000004,1.5,2.4000000000000004,-0.5,7.300000000000001,6.800000000000001
205,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.358000+00:00,devicemotion,sitting,Pixel,10a76,28.700000000000003,2.5,2.5,-0.6000000000000001,7.300000000000001,6.2
206,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.374000+00:00,devicemotion,sitting,Pixel,10a76,25.1,4.0,2.7,-0.6000000000000001,7.4,5.800000000000001
207,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.388000+00:00,devicemotion,sitting,Pixel,10a76,18.6,4.2,2.6,-0.5,7.5,5.6000000000000005
208,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.407000+00:00,devicemotion,sitting,Pixel,10a76,13.3,3.1,1.2000000000000002,-0.5,7.5,5.6000000000000005
209,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.423000+00:00,devicemotion,sitting,Pixel,10a76,8.4,-0.4,0.1,-0.6000000000000001,7.4,5.6000000000000005
210,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.438000+00:00,devicemotion,sitting,Pixel,10a76,5.0,-1.3,-0.5,-0.6000000000000001,7.4,5.7
211,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.458000+00:00,devicemotion,sitting,Pixel,10a76,1.9,1.0,-0.8,-0.6000000000000001,7.300000000000001,5.7
212,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.474000+00:00,devicemotion,sitting,Pixel,10a76,-2.7,3.9,-0.4,-0.7000000000000001,7.4,5.9
213,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.488000+00:00,devicemotion,sitting,Pixel,10a76,-5.300000000000001,5.7,0.7,-0.6000000000000001,7.300000000000001,6.0
214,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.508000+00:00,devicemotion,sitting,Pixel,10a76,-4.800000000000001,3.6000000000000005,2.4000000000000004,-0.4,7.300000000000001,5.800000000000001
215,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.523000+00:00,devicemotion,sitting,Pixel,10a76,-6.2,-2.0,3.4,-0.30000000000000004,7.4,5.9
216,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.540000+00:00,devicemotion,sitting,Pixel,10a76,-9.3,-4.800000000000001,2.4000000000000004,0.0,7.4,6.300000000000001
217,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.558000+00:00,devicemotion,sitting,Pixel,10a76,-12.200000000000001,-2.5,-1.0,-0.1,7.300000000000001,6.7
218,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.573000+00:00,devicemotion,sitting,Pixel,10a76,-11.700000000000001,1.9,-3.4,-0.30000000000000004,7.0,6.6000000000000005
219,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.590000+00:00,devicemotion,sitting,Pixel,10a76,-6.500000000000001,-0.8,-0.8,-0.30000000000000004,7.0,6.5
220,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.607000+00:00,devicemotion,sitting,Pixel,10a76,-6.500000000000001,-0.8,-0.8,-0.1,7.1000000000000005,6.6000000000000005
221,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.622000+00:00,devicemotion,sitting,Pixel,10a76,-5.300000000000001,-1.3,-1.0,-0.1,7.1000000000000005,6.5
222,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.640000+00:00,devicemotion,sitting,Pixel,10a76,-7.1000000000000005,-0.2,-2.4000000000000004,-0.1,7.0,6.300000000000001
223,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.656000+00:00,devicemotion,sitting,Pixel,10a76,-11.1,0.30000000000000004,-3.6000000000000005,-0.2,7.0,6.1000000000000005
224,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.673000+00:00,devicemotion,sitting,Pixel,10a76,-15.000000000000002,-1.8000000000000003,-3.5,-0.2,7.0,6.4
225,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.689000+00:00,devicemotion,sitting,Pixel,10a76,-16.5,-3.6000000000000005,-2.6,-0.2,7.0,6.800000000000001
226,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.707000+00:00,devicemotion,sitting,Pixel,10a76,-14.5,-1.7,-2.7,-0.2,7.1000000000000005,6.7
227,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.723000+00:00,devicemotion,sitting,Pixel,10a76,-13.3,-2.4000000000000004,-2.4000000000000004,-0.1,7.1000000000000005,6.5
228,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.741000+00:00,devicemotion,sitting,Pixel,10a76,-14.100000000000001,-6.8,-2.0,-0.1,7.1000000000000005,6.7
229,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.756000+00:00,devicemotion,sitting,Pixel,10a76,-14.100000000000001,-10.200000000000001,-1.6,0.0,7.0,7.0
230,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.772000+00:00,devicemotion,sitting,Pixel,10a76,-14.200000000000001,-10.700000000000001,-0.4,0.1,7.0,7.0
231,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:49.788000+00:00,devicemotion,sitting,Pixel,10a76,-16.700000000000003,-11.4,0.7,0.2,7.0,6.9
